epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.6742566823959351,0.6543266177177429,0.5874999761581421,0.6133333444595337
2,0.658479630947113,0.6376162767410278,0.6037499904632568,0.6266666650772095
3,0.6433277726173401,0.6217409372329712,0.6270833611488342,0.6600000262260437
4,0.6287912726402283,0.606628954410553,0.6412500143051147,0.6899999976158142
5,0.6148721575737,0.5922572016716003,0.659583330154419,0.7133333086967468
6,0.6015714406967163,0.57861328125,0.6775000095367432,0.7266666889190674
7,0.5888861417770386,0.5656841397285461,0.6949999928474426,0.75
8,0.5768096446990967,0.553455114364624,0.7141666412353516,0.7766666412353516
9,0.5653323531150818,0.5419094562530518,0.7266666889190674,0.7866666913032532
10,0.5544425249099731,0.5310288071632385,0.7391666769981384,0.7833333611488342
11,0.5441272854804993,0.5207927227020264,0.7483333349227905,0.7900000214576721
12,0.5343713164329529,0.5111789703369141,0.7599999904632568,0.79666668176651
13,0.5251578092575073,0.5021633505821228,0.7699999809265137,0.8066666722297668
14,0.5164682269096375,0.49371999502182007,0.7745833396911621,0.8133333325386047
15,0.5082821846008301,0.48582154512405396,0.784166693687439,0.8266666531562805
16,0.5005784034729004,0.47843992710113525,0.7879166603088379,0.8366666436195374
17,0.49333441257476807,0.471546471118927,0.7950000166893005,0.8333333134651184
18,0.4865275025367737,0.46511220932006836,0.8008333444595337,0.8333333134651184
19,0.48013442754745483,0.4591086208820343,0.8050000071525574,0.8333333134651184
20,0.4741320312023163,0.4535076320171356,0.8100000023841858,0.8333333134651184
21,0.46849772334098816,0.4482819736003876,0.8133333325386047,0.8299999833106995
22,0.4632091224193573,0.4434056580066681,0.8170833587646484,0.8333333134651184
23,0.4582449197769165,0.4388536214828491,0.8187500238418579,0.8333333134651184
24,0.45358413457870483,0.4346024990081787,0.8220833539962769,0.8333333134651184
25,0.4492071568965912,0.4306301772594452,0.8229166865348816,0.8333333134651184
26,0.4450949728488922,0.4269160032272339,0.8245833516120911,0.8366666436195374
27,0.44122982025146484,0.42344048619270325,0.82833331823349,0.8366666436195374
28,0.4375945031642914,0.42018598318099976,0.8304166793823242,0.8399999737739563
29,0.4341732859611511,0.4171355962753296,0.8324999809265137,0.8399999737739563
