epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.6779018640518188,0.6795371174812317,0.60916668176651,0.6466666460037231
2,0.666538417339325,0.6680594086647034,0.6183333396911621,0.6666666865348816
3,0.6554442644119263,0.6568758487701416,0.6270833611488342,0.6666666865348816
4,0.6446237564086914,0.6459900736808777,0.6395833492279053,0.6766666769981384
5,0.634080708026886,0.635404646396637,0.6537500023841858,0.6833333373069763
6,0.6238178610801697,0.6251217126846313,0.6620833277702332,0.6866666674613953
7,0.6138378381729126,0.6151421666145325,0.6783333420753479,0.6966666579246521
8,0.6041419506072998,0.6054665446281433,0.6875,0.699999988079071
9,0.5947309732437134,0.5960946083068848,0.6987500190734863,0.70333331823349
10,0.5856051445007324,0.5870254039764404,0.7066666483879089,0.7133333086967468
11,0.5767637491226196,0.5782569646835327,0.715416669845581,0.7233333587646484
12,0.5682053565979004,0.5697872638702393,0.7200000286102295,0.7266666889190674
13,0.5599279999732971,0.5616133213043213,0.7266666889190674,0.7366666793823242
14,0.5519291758537292,0.5537316799163818,0.731249988079071,0.7400000095367432
15,0.5442056655883789,0.546138346195221,0.7370833158493042,0.7400000095367432
16,0.5367537140846252,0.5388289093971252,0.7425000071525574,0.7433333396911621
17,0.5295692086219788,0.531798243522644,0.7479166388511658,0.753333330154419
18,0.5226474404335022,0.5250409245491028,0.753333330154419,0.7633333206176758
19,0.5159832239151001,0.5185511112213135,0.7583333253860474,0.7766666412353516
20,0.5095711946487427,0.5123223066329956,0.7649999856948853,0.7799999713897705
21,0.5034053325653076,0.5063475966453552,0.7699999809265137,0.7866666913032532
22,0.49747925996780396,0.5006200075149536,0.7770833373069763,0.7933333516120911
23,0.4917865991592407,0.4951320290565491,0.7808333039283752,0.7933333516120911
24,0.48632049560546875,0.489875853061676,0.7854166626930237,0.79666668176651
25,0.48107391595840454,0.4848436415195465,0.7920833230018616,0.79666668176651
26,0.47603967785835266,0.4800271689891815,0.79666668176651,0.8033333420753479
27,0.4712105393409729,0.4754183888435364,0.7991666793823242,0.8066666722297668
28,0.4665791392326355,0.4710088074207306,0.8020833134651184,0.8100000023841858
29,0.4621381163597107,0.4667905569076538,0.8062499761581421,0.8100000023841858
30,0.45788025856018066,0.4627552330493927,0.8079166412353516,0.8166666626930237
31,0.4537982642650604,0.458894819021225,0.8083333373069763,0.8199999928474426
32,0.4498850107192993,0.45520150661468506,0.8125,0.8299999833106995
33,0.4461333751678467,0.4516677260398865,0.815416693687439,0.8366666436195374
34,0.4425365626811981,0.44828587770462036,0.8179166913032532,0.8366666436195374
35,0.4390879273414612,0.44504883885383606,0.8199999928474426,0.8366666436195374
36,0.4357810914516449,0.44194960594177246,0.8208333253860474,0.8366666436195374
37,0.4326096475124359,0.4389816224575043,0.8237500190734863,0.8366666436195374
38,0.4295676052570343,0.4361385703086853,0.8254166841506958,0.8399999737739563
39,0.426649272441864,0.4334143102169037,0.8287500143051147,0.8433333039283752
40,0.42384883761405945,0.4308030605316162,0.8299999833106995,0.8433333039283752
41,0.42116108536720276,0.4282993674278259,0.8304166793823242,0.846666693687439
42,0.4185808002948761,0.42589783668518066,0.8320833444595337,0.846666693687439
