epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.5256246328353882,0.5273619294166565,0.7479166388511658,0.7666666507720947
2,0.5167420506477356,0.5185539722442627,0.7583333253860474,0.7766666412353516
3,0.5083705186843872,0.5102765560150146,0.7641666531562805,0.7766666412353516
4,0.5004932880401611,0.5025015473365784,0.7704166769981384,0.7799999713897705
5,0.49307551980018616,0.4952086806297302,0.7804166674613953,0.7766666412353516
6,0.4860880672931671,0.4883805811405182,0.7829166650772095,0.7833333611488342
7,0.4795108437538147,0.48199835419654846,0.7912499904632568,0.7900000214576721
8,0.47332489490509033,0.4760393798351288,0.7983333468437195,0.7900000214576721
9,0.46750885248184204,0.47047749161720276,0.8029166460037231,0.7900000214576721
10,0.4620397984981537,0.4652847349643707,0.8054166436195374,0.8066666722297668
11,0.45689326524734497,0.46043160557746887,0.8083333373069763,0.800000011920929
12,0.4520450234413147,0.4558890759944916,0.8070833086967468,0.8033333420753479
13,0.4474709630012512,0.4516291916370392,0.809166669845581,0.8133333325386047
14,0.4431486129760742,0.44762566685676575,0.8108333349227905,0.8199999928474426
15,0.43905696272850037,0.44385501742362976,0.8137500286102295,0.8266666531562805
16,0.43517690896987915,0.44029587507247925,0.8149999976158142,0.8266666531562805
17,0.4314914345741272,0.43692973256111145,0.8166666626930237,0.8333333134651184
18,0.4279860854148865,0.4337407350540161,0.8187500238418579,0.8299999833106995
19,0.4246480166912079,0.4307152330875397,0.8216666579246521,0.8366666436195374
20,0.42146676778793335,0.42784175276756287,0.8220833539962769,0.8433333039283752
21,0.41843336820602417,0.4251105785369873,0.8229166865348816,0.8433333039283752
22,0.4155401885509491,0.42251327633857727,0.8233333230018616,0.8399999737739563
23,0.4127805829048157,0.4200425446033478,0.824999988079071,0.8433333039283752
24,0.4101487696170807,0.41769182682037354,0.8258333206176758,0.8433333039283752
25,0.40763935446739197,0.4154549539089203,0.8266666531562805,0.8366666436195374
26,0.4052470326423645,0.41332629323005676,0.8266666531562805,0.8366666436195374
27,0.40296652913093567,0.41130030155181885,0.8291666507720947,0.8399999737739563
28,0.4007926285266876,0.4093717634677887,0.8291666507720947,0.8399999737739563
29,0.3987196981906891,0.40753525495529175,0.8304166793823242,0.8399999737739563
30,0.3967420160770416,0.4057857394218445,0.8316666483879089,0.846666693687439
31,0.3948538899421692,0.40411806106567383,0.8320833444595337,0.846666693687439
32,0.3930494785308838,0.4025276303291321,0.8329166769981384,0.846666693687439
33,0.39132314920425415,0.4010096788406372,0.8341666460037231,0.846666693687439
34,0.3896692991256714,0.3995600938796997,0.8358333110809326,0.846666693687439
35,0.3880828022956848,0.3981749713420868,0.8366666436195374,0.846666693687439
36,0.3865589201450348,0.39685067534446716,0.8366666436195374,0.8500000238418579
37,0.38509324193000793,0.3955840468406677,0.8374999761581421,0.8533333539962769
38,0.383681982755661,0.39437225461006165,0.8370833396911621,0.8533333539962769
39,0.38232171535491943,0.3932126760482788,0.8379166722297668,0.8566666841506958
40,0.3810095489025116,0.3921028673648834,0.8387500047683716,0.8566666841506958
41,0.3797430396080017,0.39104074239730835,0.8399999737739563,0.8566666841506958
42,0.37852001190185547,0.3900241553783417,0.8399999737739563,0.8566666841506958
43,0.3773385286331177,0.3890511393547058,0.840416669845581,0.8566666841506958
44,0.37619704008102417,0.3881196677684784,0.8424999713897705,0.8600000143051147
45,0.37509405612945557,0.3872278034687042,0.8420833349227905,0.8633333444595337
46,0.3740283250808716,0.3863736093044281,0.8433333039283752,0.8633333444595337
47,0.3729984164237976,0.3855549395084381,0.8420833349227905,0.8633333444595337
48,0.3720031976699829,0.38476988673210144,0.8429166674613953,0.8633333444595337
49,0.37104132771492004,0.3840164542198181,0.8429166674613953,0.8633333444595337
50,0.3701116740703583,0.38329264521598816,0.8420833349227905,0.8633333444595337
51,0.36921292543411255,0.38259658217430115,0.8429166674613953,0.8700000047683716
52,0.36834409832954407,0.3819265067577362,0.8420833349227905,0.8700000047683716
53,0.3675038814544678,0.3812806308269501,0.8424999713897705,0.8700000047683716
54,0.36669114232063293,0.38065752387046814,0.84375,0.8700000047683716
55,0.36590486764907837,0.3800557255744934,0.84375,0.8700000047683716
56,0.36514395475387573,0.37947404384613037,0.8433333039283752,0.8700000047683716
57,0.3644075393676758,0.37891140580177307,0.8433333039283752,0.8633333444595337
58,0.3636946976184845,0.3783668875694275,0.84375,0.8633333444595337
59,0.3630044758319855,0.37783971428871155,0.8454166650772095,0.8633333444595337
60,0.3623361587524414,0.37732914090156555,0.8458333611488342,0.8633333444595337
61,0.36168909072875977,0.3768349289894104,0.846666693687439,0.8633333444595337
62,0.36106249690055847,0.37635642290115356,0.847083330154419,0.8700000047683716
